stid,region,admin,year,quarter,temp_b_adj,salinity_b_adj,pH_b_adj,DO_b_adj,COD_b_adj,NH3-N_b_adj,NO2-_b_adj,NO3-_b_adj,DIN_b_adj,TN_b_adj,DIP_b_adj,TP_b_adj,SAS_b_adj,SS_b_adj,Chla_b_adj,time_num
CK2416,South,Tongyoung,2022,2,-1.306,0.036,0.054,0.388,-0.583,-7.800,-8.562,-41.839,-58.201,-50.078,-10.342,-4.275,-136.487,-4.024,0.174,2022.250
CK2416,South,Tongyoung,2022,3,2.631,0.190,-0.107,-3.288,0.010,-7.416,5.350,42.767,40.605,65.122,7.635,8.578,217.398,-0.783,-1.305,2022.500
CK2416,South,Tongyoung,2022,4,1.122,-0.285,-0.131,-0.393,1.189,7.849,4.005,6.544,18.481,-6.876,6.125,5.366,68.958,-3.150,0.230,2022.750
CK2416,South,Tongyoung,2023,1,-5.709,0.770,0.163,1.762,0.020,-1.876,-5.690,20.037,12.475,-23.528,2.005,-1.932,-86.692,9.317,-0.275,2023.000
CK2416,South,Tongyoung,2023,2,0.367,0.302,-0.014,0.194,0.465,-3.734,-6.363,-34.624,-44.737,-56.097,-7.200,-6.508,-226.992,-4.066,1.552,2023.250
CK2416,South,Tongyoung,2023,3,9.777,-2.658,-0.414,-0.846,0.455,9.096,-5.833,-32.434,-29.177,-18.497,-8.280,-8.618,-170.652,-1.766,-0.208,2023.500
CK2416,South,Tongyoung,2023,4,1.381,0.120,0.013,-1.728,-0.580,5.134,4.840,66.857,76.835,-6.518,11.235,10.588,237.238,-7.983,-0.485,2023.750
CK2416,South,Tongyoung,2024,1,-6.773,0.392,-0.084,3.434,-0.445,-0.454,-0.093,58.276,57.723,-13.837,9.230,3.192,141.908,-5.116,0.292,2024.000
CK2416,South,Tongyoung,2024,2,-1.063,0.292,-0.004,0.884,1.215,3.076,-7.103,-35.284,-39.327,-72.717,-7.260,-5.548,-211.812,0.434,-0.388,2024.250
CK2416,South,Tongyoung,2024,3,1.957,0.102,-0.134,-2.386,-0.025,-5.254,2.597,27.656,24.993,-2.017,9.080,11.282,234.368,6.034,1.252,2024.500
CK2416,South,Tongyoung,2024,4,4.271,-1.090,-0.087,-0.038,-0.880,-2.126,20.030,9.137,27.035,19.582,4.445,1.378,34.968,-3.183,0.195,2024.750
CK2418,South,Tongyoung,2014,1,-6.212,0.766,0.121,2.007,-0.807,-5.942,-4.321,-23.891,-34.147,7.167,-1.228,-2.483,-114.834,-5.901,0.741,2014.000
CK2418,South,Tongyoung,2014,2,-1.235,0.710,0.161,1.221,0.067,7.712,-6.770,-60.504,-59.562,52.698,-7.982,-11.938,-202.128,-4.653,0.434,2014.250
CK2418,South,Tongyoung,2014,3,5.211,-0.547,-0.067,-2.074,-0.016,-11.467,4.314,21.846,14.706,67.644,-2.476,-0.515,228.977,-4.264,-0.088,2014.500
CK2418,South,Tongyoung,2014,4,1.573,-0.433,-0.106,-1.223,-0.662,-8.514,6.175,56.178,53.852,166.238,4.750,7.676,200.290,2.348,1.895,2014.750
CK2418,South,Tongyoung,2015,1,-5.149,0.353,0.023,1.456,-1.096,-5.767,-1.886,20.646,13.006,84.544,1.324,0.285,43.577,-3.364,0.272,2015.000
CK2418,South,Tongyoung,2015,2,-1.632,0.116,0.121,0.267,-0.277,11.858,-4.521,-34.491,-27.147,59.267,-8.428,-5.183,-175.934,-2.901,0.051,2015.250
CK2418,South,Tongyoung,2015,3,0.874,0.049,-0.050,-0.812,-0.028,-5.018,0.944,19.071,14.999,38.989,1.719,9.649,179.356,10.862,1.790,2015.500
CK2418,South,Tongyoung,2015,4,0.891,-0.758,-0.004,-0.717,0.037,11.670,8.512,24.790,44.976,199.478,6.195,1.233,169.411,6.281,-0.859,2015.750
CK2418,South,Tongyoung,2016,1,-4.979,0.183,0.243,1.746,-0.446,-0.967,-3.686,41.346,36.606,203.244,3.324,5.885,46.977,6.636,-0.578,2016.000
CK2418,South,Tongyoung,2016,2,-0.619,-0.017,-0.007,0.056,-0.706,14.033,-0.486,-39.954,-26.394,-57.156,-7.176,-7.515,-133.423,-2.764,-0.498,2016.250
CK2418,South,Tongyoung,2016,3,5.648,-0.274,-0.022,-1.550,-0.250,-0.879,-6.518,-58.535,-65.917,-29.567,-4.400,9.869,-94.968,6.255,1.903,2016.500
CK2418,South,Tongyoung,2016,4,1.351,-0.568,-0.044,-0.787,-0.403,-0.430,10.412,43.590,53.676,33.778,3.295,1.533,130.811,-2.519,-0.389,2016.750
CK2418,South,Tongyoung,2017,1,-3.199,0.223,-0.030,1.039,0.431,-2.524,-0.503,7.003,3.996,23.291,1.813,0.707,-55.698,-1.708,-0.506,2017.000
CK2418,South,Tongyoung,2017,2,-0.479,0.493,0.053,0.486,-0.436,-11.197,-0.436,-36.864,-48.484,-127.456,-7.936,-13.715,-146.623,-2.314,0.602,2017.250
CK2418,South,Tongyoung,2017,3,3.861,-0.048,-0.014,-1.407,0.837,-8.460,3.712,-9.940,-14.684,29.848,2.495,0.533,123.681,-2.469,-0.029,2017.500
CK2418,South,Tongyoung,2017,4,0.911,-0.198,-0.044,-1.427,-0.773,-6.470,16.262,24.360,34.146,-22.862,1.135,-0.427,83.811,-6.369,-1.119,2017.750
CK2418,South,Tongyoung,2018,1,-6.379,0.992,0.166,2.313,-0.323,-0.100,-7.048,5.740,-1.404,-50.672,4.145,-3.527,-124.339,-7.069,-1.459,2018.000
CK2418,South,Tongyoung,2018,2,-0.539,0.183,0.103,0.696,0.084,-3.677,-5.606,-51.274,-60.544,-69.666,-10.896,-8.275,-136.373,3.736,0.252,2018.250
CK2418,South,Tongyoung,2018,3,6.134,-0.431,-0.013,-3.408,-0.231,5.655,-2.153,-22.372,-18.861,-61.274,-3.952,-3.399,-36.498,-3.782,-0.048,2018.500
CK2418,South,Tongyoung,2018,4,0.984,0.159,-0.083,0.152,-0.441,-8.225,6.647,48.088,46.519,12.016,8.118,9.371,127.722,3.648,-0.148,2018.750
CK2418,South,Tongyoung,2019,1,-4.072,0.816,0.151,1.987,-0.137,6.128,-0.851,-3.381,1.913,-45.533,-2.608,-1.933,-137.974,-3.851,-0.779,2019.000
CK2418,South,Tongyoung,2019,2,-1.579,0.413,0.003,1.236,0.134,-0.037,-5.926,-48.824,-54.764,-98.576,-7.066,-8.025,-183.043,-1.814,-0.988,2019.250
CK2418,South,Tongyoung,2019,3,2.548,-0.214,-0.079,-1.143,0.843,-3.262,-1.311,-1.051,-5.617,29.297,6.342,6.597,66.596,5.949,0.131,2019.500
CK2418,South,Tongyoung,2019,4,2.728,-0.544,-0.019,-0.413,0.043,-8.962,9.119,20.839,21.013,14.147,2.192,4.427,56.146,-5.951,0.651,2019.750
CK2418,South,Tongyoung,2020,1,-3.846,0.559,0.077,1.802,0.249,-5.245,-0.603,5.448,-0.391,56.996,0.248,3.361,-35.298,-3.282,-0.388,2020.000
CK2418,South,Tongyoung,2020,2,0.264,0.129,0.074,1.345,0.086,9.238,-6.661,-55.716,-53.121,-50.068,-6.783,-2.627,-135.553,-1.076,0.853,2020.250
CK2418,South,Tongyoung,2020,3,0.474,-0.151,-0.210,-0.942,0.092,-2.998,-2.236,66.421,61.199,0.939,10.739,10.529,269.536,-3.308,-0.450,2020.500
CK2418,South,Tongyoung,2020,4,1.844,-0.621,-0.043,-1.078,-0.231,17.245,5.817,40.218,63.289,21.036,8.368,6.961,138.192,2.268,-0.118,2020.750
CK2418,South,Tongyoung,2021,1,-5.552,0.756,-0.019,1.917,-0.597,-9.452,-4.961,-27.891,-42.297,-47.663,-2.608,-1.683,-148.584,1.149,0.431,2021.000
CK2418,South,Tongyoung,2021,2,-1.226,0.699,0.110,1.078,0.122,-8.018,-5.956,-58.529,-72.601,-68.611,-10.781,-8.151,-257.744,-0.238,0.410,2021.250
CK2418,South,Tongyoung,2021,3,8.091,-1.317,-0.047,-1.364,2.324,49.333,-1.886,1.746,49.206,-25.986,-1.276,-6.135,27.237,1.436,0.282,2021.500
CK2418,South,Tongyoung,2021,4,-0.826,0.299,0.050,-0.332,-0.128,-6.118,-0.636,68.681,61.929,5.989,10.619,8.849,184.696,20.962,-0.150,2021.750
CK2418,South,Tongyoung,2022,1,-5.429,0.473,0.213,1.676,0.414,-0.167,-2.986,2.846,-0.394,-45.656,0.924,-0.115,-20.223,9.336,0.032,2022.000
CK2418,South,Tongyoung,2022,2,-2.152,0.036,-0.239,1.947,1.283,-2.842,-5.721,-56.991,-65.647,-64.933,-11.428,-7.583,-224.934,8.399,-0.759,2022.250
CK2418,South,Tongyoung,2022,3,2.874,-0.101,-0.116,-3.095,0.386,-11.892,3.649,82.484,74.159,67.622,14.677,9.953,314.787,0.074,-0.527,2022.500
CK2418,South,Tongyoung,2022,4,2.136,-0.127,-0.122,-0.638,0.442,0.698,4.507,1.759,6.975,-26.551,3.674,2.592,25.935,-4.571,-0.026,2022.750
CK2418,South,Tongyoung,2023,1,-5.152,0.596,0.071,1.457,-0.107,-1.222,-1.981,14.139,10.943,-36.433,2.352,-1.713,-34.154,2.599,-0.869,2023.000
CK2418,South,Tongyoung,2023,2,0.138,0.246,0.021,0.327,0.423,5.568,-3.211,-51.861,-49.497,-74.933,-7.608,-8.903,-215.674,-1.951,0.071,2023.250
CK2418,South,Tongyoung,2023,3,8.444,-2.751,-0.210,-0.212,0.632,13.852,-3.006,-44.509,-33.671,-16.901,-10.341,-1.281,-144.394,-8.338,0.410,2023.500
CK2418,South,Tongyoung,2023,4,0.548,0.166,0.021,-2.003,-0.137,-0.132,2.279,77.009,79.163,-3.433,13.262,13.447,261.896,-2.401,-0.789,2023.750
CK2418,South,Tongyoung,2024,1,-4.519,0.323,-0.007,1.246,-0.716,-6.617,1.074,46.306,40.786,-11.326,7.684,2.015,125.007,-6.014,-0.518,2024.000
CK2418,South,Tongyoung,2024,2,0.491,-0.007,0.053,-0.074,0.844,1.943,-5.396,-53.634,-57.074,-85.576,-7.816,-9.705,-165.243,3.536,-0.558,2024.250
CK2418,South,Tongyoung,2024,3,1.994,0.209,-0.040,-1.872,-0.048,-1.128,-2.596,-6.739,-10.471,-45.041,0.909,1.199,60.316,-1.938,1.640,2024.500
CK2418,South,Tongyoung,2024,4,4.761,-0.837,-0.197,-0.884,-0.776,-7.207,16.434,6.396,15.636,-8.356,2.484,-1.855,58.677,-0.664,-0.218,2024.750
CK2420,South,Tongyoung,2014,1,-6.478,0.857,0.085,1.775,-0.564,-7.454,-3.803,-7.652,-18.909,27.744,-0.068,-0.716,-111.134,-4.033,0.927,2014.000
CK2420,South,Tongyoung,2014,2,-0.648,0.587,0.085,0.735,-0.344,-5.754,-5.403,-42.652,-53.809,-20.956,-6.068,-3.316,-141.534,3.567,0.527,2014.250
CK2420,South,Tongyoung,2014,3,3.244,-0.333,-0.068,-2.189,0.263,-8.532,4.513,44.999,41.084,100.719,-0.129,2.372,210.440,-3.896,-0.277,2014.500
CK2420,South,Tongyoung,2014,4,1.058,-0.288,-0.090,-0.956,-0.401,-6.046,5.144,56.200,55.303,174.179,3.667,6.094,184.263,-3.811,0.103,2014.750
CK2420,South,Tongyoung,2015,1,-5.615,0.439,0.013,1.830,-0.906,-4.667,-0.865,-43.451,-48.979,100.012,2.020,1.392,14.944,-1.615,0.028,2015.000
CK2420,South,Tongyoung,2015,2,-1.135,-0.106,0.154,-0.140,-0.664,11.915,-3.601,-16.475,-8.155,73.713,-6.460,-6.105,-112.577,3.441,-0.175,2015.250
CK2420,South,Tongyoung,2015,3,1.582,-0.124,-0.114,-1.194,-0.820,-7.189,1.425,35.199,29.438,49.845,5.673,1.990,241.825,1.980,1.113,2015.500
CK2420,South,Tongyoung,2015,4,1.598,-0.868,-0.030,-0.816,-0.361,6.654,7.044,31.000,44.703,162.879,5.067,-0.806,160.463,1.589,-0.597,2015.750
CK2420,South,Tongyoung,2016,1,-5.552,0.202,0.270,2.034,-0.021,4.054,-3.456,43.000,43.603,184.579,2.267,3.694,29.063,-0.611,-0.487,2016.000
CK2420,South,Tongyoung,2016,2,-1.052,0.022,0.010,0.284,-0.941,14.354,0.344,-38.200,-23.497,-31.021,-6.933,-5.206,-121.037,0.189,-0.657,2016.250
CK2420,South,Tongyoung,2016,3,5.082,-0.114,0.006,-0.594,0.080,-1.289,-6.875,-55.101,-63.262,-57.955,-7.527,0.890,-213.775,0.480,-0.627,2016.500
CK2420,South,Tongyoung,2016,4,1.772,-0.674,-0.074,-1.034,-0.250,-0.789,10.525,49.599,59.238,58.345,3.073,3.590,138.725,1.280,-0.597,2016.750
CK2420,South,Tongyoung,2017,1,-5.458,0.506,-0.004,1.906,0.840,2.391,-1.575,-1.111,-0.292,4.575,0.803,0.960,-112.045,-7.370,-0.887,2017.000
CK2420,South,Tongyoung,2017,2,-0.822,0.542,0.070,0.824,0.199,-8.156,-2.836,-45.020,-56.017,-94.921,-8.663,-9.606,-159.477,-2.161,0.723,2017.250
CK2420,South,Tongyoung,2017,3,4.715,-0.256,-0.056,-1.570,0.306,-8.515,3.109,-2.755,-8.145,30.963,2.400,-0.255,133.943,0.941,0.225,2017.500
CK2420,South,Tongyoung,2017,4,1.678,-0.388,-0.050,-1.096,-0.561,-6.986,16.104,28.210,37.323,-5.441,5.907,-0.826,110.103,-0.511,-0.647,2017.750
CK2420,South,Tongyoung,2018,1,-6.028,0.952,0.126,1.966,0.318,1.629,-5.129,10.573,7.075,-34.846,6.203,-0.213,-83.595,-2.226,-1.155,2018.000
CK2420,South,Tongyoung,2018,2,-1.272,0.323,0.109,0.923,0.465,-4.760,-5.964,-47.712,-58.434,-74.352,-11.154,-7.412,-159.435,-2.024,0.308,2018.250
CK2420,South,Tongyoung,2018,3,5.372,-0.344,0.026,-4.494,-0.190,2.241,-2.475,-13.901,-14.132,-68.465,-2.627,-7.040,-34.175,12.110,-0.057,2018.500
CK2420,South,Tongyoung,2018,4,0.472,0.262,-0.044,-0.084,-0.172,-7.021,5.341,56.743,55.075,11.294,7.843,9.557,108.965,1.154,-0.325,2018.750
CK2420,South,Tongyoung,2019,1,-3.882,0.768,0.110,1.293,-0.013,2.832,-2.710,-11.276,-11.150,-18.432,-1.684,-0.629,-129.956,-2.517,-0.555,2019.000
CK2420,South,Tongyoung,2019,2,-2.185,0.499,0.083,1.320,0.424,-7.307,-6.915,-55.681,-69.899,-100.748,-7.480,-8.768,-218.296,-4.165,-0.692,2019.250
CK2420,South,Tongyoung,2019,3,2.768,-0.288,-0.070,-1.226,0.769,1.664,0.364,8.780,10.813,23.239,6.097,5.524,68.723,-2.011,-0.087,2019.500
CK2420,South,Tongyoung,2019,4,3.118,-0.648,-0.010,-0.426,-0.191,-5.156,8.134,27.860,30.843,2.109,1.937,4.414,77.623,-2.611,0.983,2019.750
CK2420,South,Tongyoung,2020,1,-3.385,0.489,0.114,1.981,0.427,-6.792,0.183,17.120,10.518,-21.667,1.651,2.808,0.772,-0.602,-0.347,2020.000
CK2420,South,Tongyoung,2020,2,-0.729,0.285,0.117,2.367,0.113,-4.024,-6.806,-60.050,-70.864,-49.134,-9.876,-3.054,-221.007,-2.507,0.708,2020.250
CK2420,South,Tongyoung,2020,3,1.995,-0.481,-0.226,-1.019,-0.103,-7.272,-3.107,26.820,16.448,25.963,3.571,11.548,62.902,0.728,0.193,2020.500
CK2420,South,Tongyoung,2020,4,1.405,-0.381,-0.036,-1.329,-0.283,4.028,2.983,53.140,60.158,38.953,7.821,8.388,165.162,-1.252,0.633,2020.750
CK2420,South,Tongyoung,2021,1,-3.383,0.340,-0.027,1.676,-0.521,0.749,-2.261,-22.857,-24.354,-72.837,-3.931,-9.339,-103.062,-3.322,0.119,2021.000
CK2420,South,Tongyoung,2021,2,0.235,0.309,0.034,0.601,0.047,-8.502,-4.437,-53.900,-66.832,-30.587,-10.439,-5.202,-222.698,-2.802,1.033,2021.250
CK2420,South,Tongyoung,2021,3,6.538,-0.988,-0.070,-1.516,0.479,57.354,0.144,18.100,75.603,-13.091,2.687,1.214,125.533,5.189,0.063,2021.500
CK2420,South,Tongyoung,2021,4,0.565,0.029,0.024,-0.839,0.037,-6.692,-2.967,30.830,21.168,-32.357,3.911,10.588,320.722,21.848,0.353,2021.750
CK2420,South,Tongyoung,2022,1,-5.905,0.559,0.223,1.760,0.914,-0.667,-2.565,11.349,8.121,-41.688,2.020,0.292,-32.056,-1.015,0.038,2022.000
CK2420,South,Tongyoung,2022,2,-1.905,-0.031,-0.227,1.750,-0.406,-4.467,-5.465,-52.451,-62.379,-58.088,-11.680,-4.608,-223.656,14.785,-0.342,2022.250
CK2420,South,Tongyoung,2022,3,2.844,-0.132,-0.025,-1.938,0.591,-7.138,-1.809,-8.049,-17.084,45.714,5.801,5.604,-63.840,-1.789,-0.502,2022.500
CK2420,South,Tongyoung,2022,4,1.662,-0.014,-0.124,-1.224,0.070,3.911,4.425,7.699,15.938,-15.855,3.873,4.290,18.825,-3.520,0.513,2022.750
CK2420,South,Tongyoung,2023,1,-4.182,0.392,0.121,0.994,0.552,1.979,-1.507,6.271,6.761,-26.360,0.748,-1.800,-36.399,0.502,-0.622,2023.000
CK2420,South,Tongyoung,2023,2,0.421,0.085,0.027,0.577,0.483,7.946,-1.586,-50.760,-44.394,-107.064,-8.016,-10.714,-210.417,-1.507,0.078,2023.250
CK2420,South,Tongyoung,2023,3,7.452,-2.163,-0.185,-1.555,0.656,11.076,2.427,-5.662,7.841,-39.496,0.512,-2.806,120.056,3.067,0.207,2023.500
CK2420,South,Tongyoung,2023,4,0.828,0.112,0.000,-2.006,-0.221,0.714,1.924,83.370,86.003,21.779,13.037,5.864,266.683,-4.511,-0.427,2023.750
CK2420,South,Tongyoung,2024,1,-5.378,0.416,-0.044,1.566,-0.170,-4.229,1.535,56.619,53.918,1.885,8.213,3.720,115.315,-4.520,0.243,2024.000
CK2420,South,Tongyoung,2024,2,-0.045,0.089,0.043,0.740,-0.206,0.753,-5.375,-50.931,-55.549,-81.318,-8.100,-7.868,-187.686,-2.715,-0.282,2024.250
CK2420,South,Tongyoung,2024,3,4.295,0.449,-0.097,-1.460,0.714,8.203,-0.335,-16.111,-8.239,-36.388,4.330,2.452,209.354,-4.215,0.198,2024.500
CK2420,South,Tongyoung,2024,4,4.338,-0.898,-0.180,-0.196,-0.431,-5.046,14.154,-1.720,7.393,-5.421,-0.293,-0.956,13.453,0.989,1.033,2024.750
CK2422,South,Tongyoung,2014,1,-6.881,0.676,0.032,-1.025,-0.207,-10.956,-5.867,-27.218,-43.956,37.695,0.065,5.273,-8.276,16.749,3.814,2014.000
CK2422,South,Tongyoung,2014,2,0.583,0.623,0.055,0.068,-0.136,-0.843,-6.384,-33.239,-40.475,61.413,-6.215,5.685,-83.004,2.455,-0.736,2014.250
CK2422,South,Tongyoung,2014,3,5.357,-0.629,-0.081,-2.591,0.006,-5.461,12.539,48.270,55.431,43.767,3.776,3.109,351.295,-6.014,-0.048,2014.500
CK2422,South,Tongyoung,2014,4,0.271,-0.752,-0.168,-0.177,-0.232,-2.948,14.523,50.749,62.312,177.286,6.797,7.520,243.667,-6.908,1.602,2014.750
CK2422,South,Tongyoung,2015,1,-8.886,0.364,0.262,2.918,-0.070,-9.405,-7.434,-36.901,-53.730,83.869,-4.653,0.219,-22.689,3.272,1.686,2015.000
CK2422,South,Tongyoung,2015,2,1.643,-0.047,0.055,-0.272,-0.076,-13.043,-4.784,-20.539,-38.375,17.513,-8.815,-5.015,-184.804,-4.145,2.904,2015.250
CK2422,South,Tongyoung,2015,3,3.929,-0.144,-0.188,-0.385,0.093,-12.956,-5.667,-27.518,-46.056,-33.105,-4.135,1.273,19.424,8.449,2.764,2015.500
CK2422,South,Tongyoung,2015,4,1.347,-0.490,-0.113,-1.809,-0.084,34.370,13.700,64.140,112.207,262.132,15.606,6.596,408.167,-0.540,-1.465,2015.750
CK2422,South,Tongyoung,2016,1,-6.457,0.053,0.275,2.588,-0.176,3.857,-4.784,24.061,23.125,193.613,0.885,7.185,-82.904,-1.545,-1.046,2016.000
CK2422,South,Tongyoung,2016,2,-1.023,0.220,0.057,0.531,-0.304,-11.630,-0.900,-21.260,-33.893,-43.468,-7.694,-6.104,-224.633,0.060,-0.795,2016.250
CK2422,South,Tongyoung,2016,3,5.153,0.083,0.005,-0.542,-0.116,-8.343,-6.684,-34.039,-49.075,-22.387,-6.815,3.185,-237.204,-2.345,-0.156,2016.500
CK2422,South,Tongyoung,2016,4,2.613,-0.907,-0.145,-1.522,-0.306,5.457,26.216,71.261,102.925,112.613,8.885,10.885,238.396,3.055,-1.766,2016.750
CK2422,South,Tongyoung,2017,1,-7.647,0.113,0.105,3.428,-0.366,-5.263,-6.304,-34.889,-46.465,-36.027,-5.115,-2.855,-189.794,-4.695,-0.816,2017.000
CK2422,South,Tongyoung,2017,2,-0.793,0.800,0.067,0.621,0.146,-15.680,-6.310,-33.940,-55.943,-95.868,-8.464,-10.804,-210.773,-3.240,0.635,2017.250
CK2422,South,Tongyoung,2017,3,5.321,-0.133,-0.011,-1.535,-0.002,-15.488,4.493,-2.550,-13.542,19.710,3.096,-0.763,197.019,19.966,0.325,2017.500
CK2422,South,Tongyoung,2017,4,2.299,-0.554,-0.158,-1.255,-0.797,12.704,11.943,41.122,65.744,-45.065,4.655,-5.917,133.824,-6.151,0.294,2017.750
CK2422,South,Tongyoung,2018,1,-6.937,0.983,0.225,3.148,-0.486,-14.643,-4.934,-28.899,-48.475,-99.617,2.765,-7.875,-228.744,-4.695,-1.266,2018.000
CK2422,South,Tongyoung,2018,2,-0.081,0.366,0.052,0.525,0.833,-8.536,-5.727,-26.478,-40.756,-59.215,-8.205,-7.067,-124.976,2.349,-0.266,2018.250
CK2422,South,Tongyoung,2018,3,7.381,-0.303,-0.001,-4.325,-0.272,7.842,-4.717,-18.080,-14.952,-73.770,-5.574,1.437,-64.131,-1.634,-0.275,2018.500
CK2422,South,Tongyoung,2018,4,0.987,0.330,-0.103,-0.219,-0.184,0.140,9.180,61.590,70.917,26.982,8.866,7.336,168.577,-2.910,-0.445,2018.750
CK2422,South,Tongyoung,2019,1,-5.337,0.493,0.145,2.458,0.184,-14.753,-5.754,-23.419,-43.945,-60.987,-7.125,-5.765,-222.194,-6.345,2.924,2019.000
CK2422,South,Tongyoung,2019,2,-1.757,0.763,0.005,0.688,0.044,-12.093,-6.794,-28.229,-47.125,-58.137,-4.805,-4.965,-164.484,-6.795,-1.106,2019.250
CK2422,South,Tongyoung,2019,3,7.497,-0.710,0.007,-1.079,-0.354,15.780,-4.090,-29.210,-17.523,-10.008,4.496,3.366,34.117,0.210,-0.685,2019.500
CK2422,South,Tongyoung,2019,4,1.548,-0.269,0.034,-1.488,-0.288,-11.102,20.180,50.568,59.651,49.107,4.887,3.660,136.483,-1.172,-1.114,2019.750
CK2422,South,Tongyoung,2020,1,-6.689,0.267,0.259,2.965,-0.082,-15.698,-4.957,-37.970,-58.612,-84.520,-8.534,-6.803,-114.921,-5.384,1.325,2020.000
CK2422,South,Tongyoung,2020,2,-1.682,0.661,-0.026,1.912,0.732,-13.152,-8.790,-50.662,-72.589,-30.103,-11.583,-6.050,-286.427,1.828,0.566,2020.250
CK2422,South,Tongyoung,2020,3,-0.374,-0.105,-0.222,-0.822,0.005,-14.297,-1.423,34.637,18.944,5.254,5.708,6.463,222.306,-1.060,2.307,2020.500
CK2422,South,Tongyoung,2020,4,0.701,-0.813,-0.021,-0.515,-0.382,7.112,7.733,50.970,65.818,44.560,10.436,5.597,100.929,-4.734,-0.475,2020.750
CK2422,South,Tongyoung,2021,1,-8.039,0.577,0.109,2.495,0.028,-14.958,-6.247,-27.900,-49.092,-88.930,-3.324,-3.773,-180.951,5.616,0.465,2021.000
CK2422,South,Tongyoung,2021,2,-0.729,0.767,0.059,0.285,-0.352,-15.218,-5.317,-27.280,-47.812,-37.750,-9.974,-7.393,-214.561,-2.534,-0.815,2021.250
CK2422,South,Tongyoung,2021,3,8.141,-1.073,-0.111,-3.055,1.178,143.182,-0.217,-8.080,134.888,43.240,9.636,8.227,172.859,-2.984,-0.475,2021.500
CK2422,South,Tongyoung,2021,4,0.553,0.013,0.015,-1.312,-0.286,0.547,10.036,116.551,127.125,53.643,20.955,12.365,450.566,19.005,-0.886,2021.750
CK2422,South,Tongyoung,2022,1,-7.497,0.713,0.245,3.078,1.704,-4.943,-6.684,-34.739,-46.375,-50.287,-6.115,4.785,-60.204,16.755,1.944,2022.000
CK2422,South,Tongyoung,2022,2,-0.567,0.143,0.085,-0.202,0.154,-11.943,-5.884,-31.639,-49.475,-77.887,-10.815,-7.115,-184.804,-0.345,-0.416,2022.250
CK2422,South,Tongyoung,2022,3,3.253,0.213,-0.135,-2.802,0.184,2.957,7.116,69.861,79.925,56.213,12.885,11.385,274.396,-4.745,-0.576,2022.500
CK2422,South,Tongyoung,2022,4,1.154,0.078,-0.162,-0.127,0.551,4.062,0.610,18.173,22.838,10.840,5.873,4.649,55.524,-3.783,-0.364,2022.750
CK2422,South,Tongyoung,2023,1,-7.479,0.567,0.189,2.075,0.328,-7.158,-6.407,-29.020,-42.582,-52.160,-5.714,-5.913,-68.531,6.666,-1.085,2023.000
CK2422,South,Tongyoung,2023,2,0.803,0.383,-0.065,0.048,0.404,-8.313,-5.504,-28.949,-42.785,-69.457,-6.505,-6.795,-145.504,-2.745,0.304,2023.250
CK2422,South,Tongyoung,2023,3,10.103,-2.707,-0.345,-2.072,-0.066,61.407,-0.644,-11.829,48.915,4.753,9.145,2.755,282.196,-2.845,-1.216,2023.500
CK2422,South,Tongyoung,2023,4,1.511,0.117,-0.271,-2.295,-0.382,1.792,2.743,50.810,55.348,18.800,13.296,9.967,185.209,-4.084,-1.035,2023.750
CK2422,South,Tongyoung,2024,1,-6.917,0.333,0.065,1.618,-0.186,-2.753,-4.414,-10.559,-17.735,-70.747,0.625,-5.835,-25.044,-5.145,-1.996,2024.000
CK2422,South,Tongyoung,2024,2,-0.167,0.433,0.015,0.748,0.274,-7.143,-6.034,-28.059,-41.245,-98.947,-5.675,-9.925,-205.284,-2.045,-1.266,2024.250
CK2422,South,Tongyoung,2024,3,10.241,-0.773,0.069,-0.085,0.048,-10.248,-7.667,-37.250,-55.172,-43.940,-11.354,-13.003,-200.161,-4.334,-0.905,2024.500
CK2422,South,Tongyoung,2024,4,3.561,-0.723,-0.161,-0.685,-0.712,-2.238,16.313,37.580,51.648,19.380,3.866,-3.183,60.049,-0.534,-0.365,2024.750
CK2423,South,Tongyoung,2014,1,-8.506,1.014,0.133,3.053,-0.432,-30.270,-6.436,-62.994,-99.707,-32.084,-9.481,-8.302,-319.100,19.168,3.758,2014.000
CK2423,South,Tongyoung,2014,2,0.339,0.981,0.083,-0.543,0.099,-19.516,-6.683,-63.084,-89.288,38.394,-7.630,9.687,180.648,3.745,0.303,2014.250
CK2423,South,Tongyoung,2014,3,5.564,-1.296,-0.027,-2.937,0.318,34.130,15.964,52.306,102.393,94.116,5.819,7.098,365.700,-4.032,2.048,2014.500
CK2423,South,Tongyoung,2014,4,1.790,-0.881,-0.167,-1.665,-0.606,83.778,31.304,77.512,192.495,338.047,18.551,22.888,676.013,7.242,-1.608,2014.750
CK2423,South,Tongyoung,2015,1,-8.797,0.459,0.103,2.350,-0.575,-5.950,-3.519,-7.651,-17.125,54.453,-1.567,-3.896,-116.091,5.628,-0.926,2015.000
CK2423,South,Tongyoung,2015,2,2.257,-0.047,0.183,0.385,0.478,-27.893,-6.160,-55.239,-89.198,-57.645,-9.106,-8.757,-258.326,-1.444,3.535,2015.250
CK2423,South,Tongyoung,2015,3,7.456,-0.304,-0.027,-0.880,0.210,-17.079,-5.755,-51.000,-73.732,-13.056,-0.710,-1.351,81.248,1.413,1.371,2015.500
